stars;acc;pp
0.46;6.53;[[23647.43]]
0.47;6.53;[[23648.012]]
0.48;6.53;[[23648.59]]
0.49;6.53;[[23649.174]]
0.5;6.53;[[23649.754]]
0.51;6.53;[[23650.336]]
0.52;6.53;[[23650.916]]
0.53;6.53;[[23651.5]]
0.54;6.53;[[23652.08]]
0.55;6.53;[[23652.66]]
0.56;6.53;[[23653.244]]
0.57;6.53;[[23653.826]]
0.58;6.53;[[23654.406]]
0.59;6.53;[[23654.99]]
0.6;6.53;[[23655.572]]
0.61;6.53;[[23656.148]]
0.62;6.53;[[23656.73]]
0.63;6.53;[[23657.31]]
0.64;6.53;[[23657.895]]
0.65;6.53;[[23658.48]]
0.66;6.53;[[23659.059]]
0.67;6.53;[[23659.64]]
0.68;6.53;[[23660.22]]
0.69;6.53;[[23660.8]]
0.7;6.53;[[23661.383]]
0.71;6.53;[[23661.967]]
0.72;6.53;[[23662.545]]
0.73;6.53;[[23663.129]]
0.74;6.53;[[23663.707]]
0.75;6.53;[[23664.287]]
0.76;6.53;[[23664.87]]
0.77;6.53;[[23665.455]]
0.78;6.53;[[23666.033]]
0.79;6.53;[[23666.617]]
0.8;6.53;[[23667.195]]
0.81;6.53;[[23667.775]]
0.82;6.53;[[23668.357]]
0.83;6.53;[[23668.938]]
0.84;6.53;[[23669.523]]
0.85;6.53;[[23670.105]]
0.86;6.53;[[23670.682]]
0.87;6.53;[[23671.264]]
0.88;6.53;[[23671.85]]
0.89;6.53;[[23672.424]]
0.9;6.53;[[23673.012]]
0.91;6.53;[[23673.59]]
0.92;6.53;[[23674.172]]
0.93;6.53;[[23674.752]]
0.94;6.53;[[23675.338]]
0.95;6.53;[[23675.916]]
0.96;6.53;[[23676.502]]
0.97;6.53;[[23677.08]]
0.98;6.53;[[23677.658]]
0.99;6.53;[[23678.248]]
0.01;6.54;[[23664.193]]
0.02;6.54;[[23664.78]]
0.03;6.54;[[23665.357]]
0.04;6.54;[[23665.938]]
0.05;6.54;[[23666.518]]
0.06;6.54;[[23667.1]]
0.07;6.54;[[23667.686]]
0.08;6.54;[[23668.26]]
0.09;6.54;[[23668.846]]
0.1;6.54;[[23669.426]]
0.11;6.54;[[23670.002]]
0.12;6.54;[[23670.588]]
0.13;6.54;[[23671.17]]
0.14;6.54;[[23671.752]]
0.15;6.54;[[23672.334]]
0.16;6.54;[[23672.914]]
0.17;6.54;[[23673.492]]
0.18;6.54;[[23674.078]]
0.19;6.54;[[23674.658]]
0.2;6.54;[[23675.238]]
0.21;6.54;[[23675.822]]
0.22;6.54;[[23676.402]]
0.23;6.54;[[23676.984]]
0.24;6.54;[[23677.566]]
0.25;6.54;[[23678.146]]
0.26;6.54;[[23678.729]]
0.27;6.54;[[23679.309]]
0.28;6.54;[[23679.893]]
0.29;6.54;[[23680.469]]
0.3;6.54;[[23681.05]]
0.31;6.54;[[23681.633]]
0.32;6.54;[[23682.215]]
0.33;6.54;[[23682.799]]
0.34;6.54;[[23683.38]]
0.35;6.54;[[23683.96]]
0.36;6.54;[[23684.541]]
0.37;6.54;[[23685.12]]
0.38;6.54;[[23685.703]]
0.39;6.54;[[23686.285]]
0.4;6.54;[[23686.865]]
0.41;6.54;[[23687.45]]
0.42;6.54;[[23688.027]]
0.43;6.54;[[23688.611]]
0.44;6.54;[[23689.193]]
0.45;6.54;[[23689.773]]
0.46;6.54;[[23690.354]]
0.47;6.54;[[23690.938]]
0.48;6.54;[[23691.521]]
0.49;6.54;[[23692.098]]
0.5;6.54;[[23692.682]]
0.51;6.54;[[23693.264]]
0.52;6.54;[[23693.844]]
0.53;6.54;[[23694.426]]
0.54;6.54;[[23695.006]]
0.55;6.54;[[23695.586]]
0.56;6.54;[[23696.166]]
0.57;6.54;[[23696.75]]
0.58;6.54;[[23697.328]]
0.59;6.54;[[23697.914]]
0.6;6.54;[[23698.492]]
0.61;6.54;[[23699.074]]
0.62;6.54;[[23699.656]]
0.63;6.54;[[23700.236]]
0.64;6.54;[[23700.82]]
0.65;6.54;[[23701.4]]
0.66;6.54;[[23701.984]]
0.67;6.54;[[23702.564]]
0.68;6.54;[[23703.143]]
0.69;6.54;[[23703.725]]
0.7;6.54;[[23704.309]]
0.71;6.54;[[23704.889]]
0.72;6.54;[[23705.469]]
0.73;6.54;[[23706.049]]
0.74;6.54;[[23706.635]]
0.75;6.54;[[23707.21]]
0.76;6.54;[[23707.795]]
0.77;6.54;[[23708.377]]
0.78;6.54;[[23708.96]]
0.79;6.54;[[23709.537]]
0.8;6.54;[[23710.123]]
0.81;6.54;[[23710.701]]
0.82;6.54;[[23711.283]]
0.83;6.54;[[23711.865]]
0.84;6.54;[[23712.45]]
0.85;6.54;[[23713.027]]
0.86;6.54;[[23713.613]]
0.87;6.54;[[23714.188]]
0.88;6.54;[[23714.775]]
0.89;6.54;[[23715.354]]
0.9;6.54;[[23715.938]]
0.91;6.54;[[23716.514]]
0.92;6.54;[[23717.096]]
0.93;6.54;[[23717.676]]
0.94;6.54;[[23718.26]]
0.95;6.54;[[23718.842]]
0.96;6.54;[[23719.422]]
0.97;6.54;[[23720.006]]
0.98;6.54;[[23720.584]]
0.99;6.54;[[23721.17]]
0.01;6.55;[[23707.121]]
0.02;6.55;[[23707.705]]
0.03;6.55;[[23708.287]]
0.04;6.55;[[23708.865]]
0.05;6.55;[[23709.447]]
0.06;6.55;[[23710.03]]
0.07;6.55;[[23710.613]]
0.08;6.55;[[23711.193]]
0.09;6.55;[[23711.775]]
0.1;6.55;[[23712.354]]
0.11;6.55;[[23712.934]]
0.12;6.55;[[23713.518]]
0.13;6.55;[[23714.1]]
0.14;6.55;[[23714.682]]
0.15;6.55;[[23715.262]]
0.16;6.55;[[23715.842]]
0.17;6.55;[[23716.424]]
0.18;6.55;[[23717.004]]
0.19;6.55;[[23717.584]]
0.2;6.55;[[23718.17]]
0.21;6.55;[[23718.75]]
0.22;6.55;[[23719.332]]
0.23;6.55;[[23719.91]]
0.24;6.55;[[23720.49]]
0.25;6.55;[[23721.074]]
0.26;6.55;[[23721.656]]
0.27;6.55;[[23722.236]]
0.28;6.55;[[23722.82]]
0.29;6.55;[[23723.396]]
0.3;6.55;[[23723.98]]
0.31;6.55;[[23724.562]]
0.32;6.55;[[23725.145]]
0.33;6.55;[[23725.729]]
0.34;6.55;[[23726.31]]
0.35;6.55;[[23726.893]]
0.36;6.55;[[23727.467]]
0.37;6.55;[[23728.05]]
0.38;6.55;[[23728.629]]
0.39;6.55;[[23729.217]]
0.4;6.55;[[23729.797]]
0.41;6.55;[[23730.377]]
0.42;6.55;[[23730.957]]
0.43;6.55;[[23731.54]]
0.44;6.55;[[23732.117]]
0.45;6.55;[[23732.701]]
0.46;6.55;[[23733.285]]
0.47;6.55;[[23733.865]]
0.48;6.55;[[23734.445]]
0.49;6.55;[[23735.031]]
0.5;6.55;[[23735.605]]
0.51;6.55;[[23736.19]]
0.52;6.55;[[23736.773]]
0.53;6.55;[[23737.354]]
0.54;6.55;[[23737.936]]
0.55;6.55;[[23738.516]]
0.56;6.55;[[23739.096]]
0.57;6.55;[[23739.682]]
0.58;6.55;[[23740.26]]
0.59;6.55;[[23740.842]]
0.6;6.55;[[23741.426]]
0.61;6.55;[[23742.004]]
0.62;6.55;[[23742.586]]
0.63;6.55;[[23743.166]]
0.64;6.55;[[23743.746]]
0.65;6.55;[[23744.33]]
0.66;6.55;[[23744.91]]
0.67;6.55;[[23745.492]]
0.68;6.55;[[23746.074]]
0.69;6.55;[[23746.652]]
0.7;6.55;[[23747.234]]
0.71;6.55;[[23747.818]]
0.72;6.55;[[23748.398]]
0.73;6.55;[[23748.98]]
0.74;6.55;[[23749.56]]
0.75;6.55;[[23750.146]]
0.76;6.55;[[23750.725]]
0.77;6.55;[[23751.309]]
0.78;6.55;[[23751.889]]
0.79;6.55;[[23752.467]]
0.8;6.55;[[23753.053]]
0.81;6.55;[[23753.63]]
0.82;6.55;[[23754.21]]
0.83;6.55;[[23754.797]]
0.84;6.55;[[23755.377]]
0.85;6.55;[[23755.959]]
0.86;6.55;[[23756.537]]
0.87;6.55;[[23757.12]]
0.88;6.55;[[23757.701]]
0.89;6.55;[[23758.283]]
0.9;6.55;[[23758.865]]
0.91;6.55;[[23759.443]]
0.92;6.55;[[23760.027]]
0.93;6.55;[[23760.605]]
0.94;6.55;[[23761.19]]
0.95;6.55;[[23761.771]]
0.96;6.55;[[23762.352]]
0.97;6.55;[[23762.934]]
0.98;6.55;[[23763.516]]
0.99;6.55;[[23764.096]]
0.01;6.56;[[23750.045]]
0.02;6.56;[[23750.633]]
0.03;6.56;[[23751.209]]
0.04;6.56;[[23751.787]]
0.05;6.56;[[23752.37]]
0.06;6.56;[[23752.955]]
0.07;6.56;[[23753.535]]
0.08;6.56;[[23754.117]]
0.09;6.56;[[23754.701]]
0.1;6.56;[[23755.277]]
0.11;6.56;[[23755.863]]
0.12;6.56;[[23756.438]]
0.13;6.56;[[23757.025]]
0.14;6.56;[[23757.61]]
0.15;6.56;[[23758.191]]
0.16;6.56;[[23758.766]]
0.17;6.56;[[23759.352]]
0.18;6.56;[[23759.932]]
0.19;6.56;[[23760.514]]
0.2;6.56;[[23761.096]]
0.21;6.56;[[23761.678]]
0.22;6.56;[[23762.256]]
0.23;6.56;[[23762.84]]
0.24;6.56;[[23763.42]]
0.25;6.56;[[23764.]]
0.26;6.56;[[23764.584]]
0.27;6.56;[[23765.164]]
0.28;6.56;[[23765.746]]
0.29;6.56;[[23766.328]]
0.3;6.56;[[23766.908]]
0.31;6.56;[[23767.49]]
0.32;6.56;[[23768.07]]
0.33;6.56;[[23768.65]]
0.34;6.56;[[23769.232]]
0.35;6.56;[[23769.812]]
0.36;6.56;[[23770.396]]
0.37;6.56;[[23770.979]]
0.38;6.56;[[23771.559]]
0.39;6.56;[[23772.137]]
0.4;6.56;[[23772.723]]
0.41;6.56;[[23773.305]]
0.42;6.56;[[23773.883]]
0.43;6.56;[[23774.465]]
0.44;6.56;[[23775.049]]
0.45;6.56;[[23775.629]]
0.46;6.56;[[23776.21]]
0.47;6.56;[[23776.793]]
0.48;6.56;[[23777.373]]
0.49;6.56;[[23777.955]]
0.5;6.56;[[23778.531]]
0.51;6.56;[[23779.117]]
0.52;6.56;[[23779.7]]
0.53;6.56;[[23780.275]]
0.54;6.56;[[23780.86]]
0.55;6.56;[[23781.441]]
0.56;6.56;[[23782.025]]
0.57;6.56;[[23782.604]]
0.58;6.56;[[23783.188]]
0.59;6.56;[[23783.764]]
0.6;6.56;[[23784.35]]
0.61;6.56;[[23784.93]]
0.62;6.56;[[23785.512]]
0.63;6.56;[[23786.094]]
0.64;6.56;[[23786.674]]
0.65;6.56;[[23787.256]]
0.66;6.56;[[23787.838]]
0.67;6.56;[[23788.418]]
0.68;6.56;[[23788.998]]
0.69;6.56;[[23789.578]]
0.7;6.56;[[23790.162]]
0.71;6.56;[[23790.75]]
0.72;6.56;[[23791.322]]
0.73;6.56;[[23791.908]]
0.74;6.56;[[23792.486]]
0.75;6.56;[[23793.07]]
0.76;6.56;[[23793.65]]
0.77;6.56;[[23794.236]]
0.78;6.56;[[23794.812]]
0.79;6.56;[[23795.395]]
0.8;6.56;[[23795.977]]
0.81;6.56;[[23796.557]]
0.82;6.56;[[23797.137]]
0.83;6.56;[[23797.719]]
0.84;6.56;[[23798.3]]
0.85;6.56;[[23798.883]]
0.86;6.56;[[23799.463]]
0.87;6.56;[[23800.047]]
0.88;6.56;[[23800.627]]
0.89;6.56;[[23801.209]]
0.9;6.56;[[23801.787]]
0.91;6.56;[[23802.37]]
0.92;6.56;[[23802.951]]
0.93;6.56;[[23803.533]]
0.94;6.56;[[23804.113]]
0.95;6.56;[[23804.7]]
0.96;6.56;[[23805.277]]
0.97;6.56;[[23805.855]]
0.98;6.56;[[23806.441]]
0.99;6.56;[[23807.023]]
0.01;6.57;[[23792.979]]
0.02;6.57;[[23793.56]]
0.03;6.57;[[23794.137]]
0.04;6.57;[[23794.719]]
0.05;6.57;[[23795.3]]
0.06;6.57;[[23795.883]]
0.07;6.57;[[23796.465]]
0.08;6.57;[[23797.045]]
0.09;6.57;[[23797.629]]
0.1;6.57;[[23798.205]]
0.11;6.57;[[23798.79]]
0.12;6.57;[[23799.371]]
0.13;6.57;[[23799.951]]
0.14;6.57;[[23800.533]]
0.15;6.57;[[23801.117]]
0.16;6.57;[[23801.693]]
0.17;6.57;[[23802.277]]
0.18;6.57;[[23802.86]]
0.19;6.57;[[23803.44]]
0.2;6.57;[[23804.025]]
0.21;6.57;[[23804.605]]
0.22;6.57;[[23805.184]]
0.23;6.57;[[23805.766]]
0.24;6.57;[[23806.348]]
0.25;6.57;[[23806.928]]
0.26;6.57;[[23807.51]]
0.27;6.57;[[23808.094]]
0.28;6.57;[[23808.674]]
0.29;6.57;[[23809.254]]
0.3;6.57;[[23809.836]]
0.31;6.57;[[23810.414]]
0.32;6.57;[[23811.]]
0.33;6.57;[[23811.578]]
0.34;6.57;[[23812.162]]
0.35;6.57;[[23812.744]]
0.36;6.57;[[23813.324]]
0.37;6.57;[[23813.904]]
0.38;6.57;[[23814.486]]
0.39;6.57;[[23815.07]]
0.4;6.57;[[23815.65]]
0.41;6.57;[[23816.232]]
0.42;6.57;[[23816.81]]
0.43;6.57;[[23817.39]]
0.44;6.57;[[23817.975]]
0.45;6.57;[[23818.555]]
0.46;6.57;[[23819.135]]
0.47;6.57;[[23819.72]]
0.48;6.57;[[23820.297]]
0.49;6.57;[[23820.883]]
0.5;6.57;[[23821.463]]
0.51;6.57;[[23822.045]]
0.52;6.57;[[23822.625]]
0.53;6.57;[[23823.209]]
0.54;6.57;[[23823.79]]
0.55;6.57;[[23824.371]]
0.56;6.57;[[23824.95]]
0.57;6.57;[[23825.533]]
0.58;6.57;[[23826.115]]
0.59;6.57;[[23826.693]]
0.6;6.57;[[23827.275]]
0.61;6.57;[[23827.857]]
0.62;6.57;[[23828.441]]
0.63;6.57;[[23829.018]]
0.64;6.57;[[23829.602]]
0.65;6.57;[[23830.186]]
0.66;6.57;[[23830.766]]
0.67;6.57;[[23831.348]]
0.68;6.57;[[23831.93]]
0.69;6.57;[[23832.508]]
0.7;6.57;[[23833.088]]
0.71;6.57;[[23833.668]]
0.72;6.57;[[23834.252]]
0.73;6.57;[[23834.834]]
0.74;6.57;[[23835.414]]
0.75;6.57;[[23835.998]]
0.76;6.57;[[23836.58]]
0.77;6.57;[[23837.16]]
0.78;6.57;[[23837.74]]
0.79;6.57;[[23838.326]]
0.8;6.57;[[23838.902]]
0.81;6.57;[[23839.484]]
0.82;6.57;[[23840.068]]
0.83;6.57;[[23840.648]]
0.84;6.57;[[23841.229]]
0.85;6.57;[[23841.81]]
0.86;6.57;[[23842.395]]
0.87;6.57;[[23842.973]]
0.88;6.57;[[23843.555]]
0.89;6.57;[[23844.135]]
0.9;6.57;[[23844.717]]
0.91;6.57;[[23845.3]]
0.92;6.57;[[23845.88]]
0.93;6.57;[[23846.463]]
0.94;6.57;[[23847.045]]
0.95;6.57;[[23847.623]]
0.96;6.57;[[23848.207]]
0.97;6.57;[[23848.787]]
0.98;6.57;[[23849.367]]
0.99;6.57;[[23849.951]]
0.01;6.58;[[23835.898]]
0.02;6.58;[[23836.484]]
0.03;6.58;[[23837.062]]
0.04;6.58;[[23837.646]]
0.05;6.58;[[23838.229]]
0.06;6.58;[[23838.81]]
0.07;6.58;[[23839.393]]
0.08;6.58;[[23839.97]]
0.09;6.58;[[23840.553]]
0.1;6.58;[[23841.135]]
0.11;6.58;[[23841.713]]
0.12;6.58;[[23842.299]]
0.13;6.58;[[23842.883]]
0.14;6.58;[[23843.46]]
0.15;6.58;[[23844.04]]
0.16;6.58;[[23844.623]]
0.17;6.58;[[23845.205]]
0.18;6.58;[[23845.787]]
0.19;6.58;[[23846.367]]
0.2;6.58;[[23846.947]]
0.21;6.58;[[23847.53]]
0.22;6.58;[[23848.111]]
0.23;6.58;[[23848.69]]
0.24;6.58;[[23849.273]]
0.25;6.58;[[23849.857]]
0.26;6.58;[[23850.44]]
0.27;6.58;[[23851.018]]
0.28;6.58;[[23851.602]]
0.29;6.58;[[23852.178]]
0.3;6.58;[[23852.762]]
0.31;6.58;[[23853.342]]
0.32;6.58;[[23853.922]]
0.33;6.58;[[23854.508]]
0.34;6.58;[[23855.088]]
0.35;6.58;[[23855.668]]
0.36;6.58;[[23856.25]]
0.37;6.58;[[23856.83]]
0.38;6.58;[[23857.416]]
0.39;6.58;[[23857.996]]
0.4;6.58;[[23858.572]]
0.41;6.58;[[23859.158]]
0.42;6.58;[[23859.736]]
0.43;6.58;[[23860.318]]
0.44;6.58;[[23860.9]]
0.45;6.58;[[23861.482]]
0.46;6.58;[[23862.06]]
0.47;6.58;[[23862.645]]
0.48;6.58;[[23863.227]]
0.49;6.58;[[23863.807]]
0.5;6.58;[[23864.387]]
0.51;6.58;[[23864.97]]
0.52;6.58;[[23865.553]]
0.53;6.58;[[23866.13]]
0.54;6.58;[[23866.713]]
0.55;6.58;[[23867.293]]
0.56;6.58;[[23867.875]]
0.57;6.58;[[23868.459]]
0.58;6.58;[[23869.037]]
0.59;6.58;[[23869.621]]
0.6;6.58;[[23870.205]]
0.61;6.58;[[23870.781]]
0.62;6.58;[[23871.365]]
0.63;6.58;[[23871.947]]
0.64;6.58;[[23872.53]]
0.65;6.58;[[23873.11]]
0.66;6.58;[[23873.688]]
0.67;6.58;[[23874.271]]
0.68;6.58;[[23874.855]]
0.69;6.58;[[23875.436]]
0.7;6.58;[[23876.018]]
0.71;6.58;[[23876.598]]
0.72;6.58;[[23877.178]]
0.73;6.58;[[23877.762]]
0.74;6.58;[[23878.34]]
0.75;6.58;[[23878.92]]
0.76;6.58;[[23879.504]]
0.77;6.58;[[23880.086]]
0.78;6.58;[[23880.664]]
0.79;6.58;[[23881.248]]
0.8;6.58;[[23881.834]]
0.81;6.58;[[23882.412]]
0.82;6.58;[[23882.996]]
0.83;6.58;[[23883.574]]
0.84;6.58;[[23884.154]]
0.85;6.58;[[23884.732]]
0.86;6.58;[[23885.318]]
0.87;6.58;[[23885.9]]
0.88;6.58;[[23886.48]]
0.89;6.58;[[23887.066]]
0.9;6.58;[[23887.643]]
0.91;6.58;[[23888.229]]
0.92;6.58;[[23888.809]]
0.93;6.58;[[23889.389]]
0.94;6.58;[[23889.967]]
0.95;6.58;[[23890.547]]
0.96;6.58;[[23891.129]]
0.97;6.58;[[23891.713]]
0.98;6.58;[[23892.293]]
0.99;6.58;[[23892.873]]
0.01;6.59;[[23878.832]]
0.02;6.59;[[23879.412]]
0.03;6.59;[[23879.99]]
0.04;6.59;[[23880.574]]
0.05;6.59;[[23881.156]]
0.06;6.59;[[23881.734]]
0.07;6.59;[[23882.316]]
0.08;6.59;[[23882.9]]
0.09;6.59;[[23883.48]]
0.1;6.59;[[23884.059]]
0.11;6.59;[[23884.645]]
0.12;6.59;[[23885.223]]
0.13;6.59;[[23885.807]]
0.14;6.59;[[23886.389]]
0.15;6.59;[[23886.965]]
0.16;6.59;[[23887.55]]
0.17;6.59;[[23888.135]]
0.18;6.59;[[23888.709]]
0.19;6.59;[[23889.295]]
0.2;6.59;[[23889.879]]
0.21;6.59;[[23890.455]]
0.22;6.59;[[23891.037]]
0.23;6.59;[[23891.621]]
0.24;6.59;[[23892.203]]
0.25;6.59;[[23892.783]]
0.26;6.59;[[23893.365]]
0.27;6.59;[[23893.945]]
0.28;6.59;[[23894.527]]
0.29;6.59;[[23895.107]]
0.3;6.59;[[23895.69]]
0.31;6.59;[[23896.273]]
0.32;6.59;[[23896.854]]
0.33;6.59;[[23897.434]]
0.34;6.59;[[23898.014]]
0.35;6.59;[[23898.598]]
0.36;6.59;[[23899.176]]
0.37;6.59;[[23899.762]]
0.38;6.59;[[23900.34]]
0.39;6.59;[[23900.922]]
0.4;6.59;[[23901.504]]
0.41;6.59;[[23902.086]]
0.42;6.59;[[23902.668]]
0.43;6.59;[[23903.248]]
0.44;6.59;[[23903.832]]
0.45;6.59;[[23904.41]]
0.46;6.59;[[23904.99]]
0.47;6.59;[[23905.57]]
0.48;6.59;[[23906.156]]
0.49;6.59;[[23906.736]]
0.5;6.59;[[23907.318]]
0.51;6.59;[[23907.902]]
0.52;6.59;[[23908.482]]
0.53;6.59;[[23909.062]]
0.54;6.59;[[23909.646]]
0.55;6.59;[[23910.223]]
0.56;6.59;[[23910.807]]
0.57;6.59;[[23911.387]]
0.58;6.59;[[23911.969]]
0.59;6.59;[[23912.55]]
0.6;6.59;[[23913.13]]
0.61;6.59;[[23913.709]]
0.62;6.59;[[23914.291]]
0.63;6.59;[[23914.877]]
0.64;6.59;[[23915.453]]
0.65;6.59;[[23916.04]]
0.66;6.59;[[23916.62]]
0.67;6.59;[[23917.2]]
0.68;6.59;[[23917.781]]
0.69;6.59;[[23918.363]]
0.7;6.59;[[23918.943]]
0.71;6.59;[[23919.523]]
0.72;6.59;[[23920.105]]
0.73;6.59;[[23920.69]]
0.74;6.59;[[23921.271]]
0.75;6.59;[[23921.852]]
0.76;6.59;[[23922.428]]
0.77;6.59;[[23923.014]]
0.78;6.59;[[23923.598]]
0.79;6.59;[[23924.178]]
0.8;6.59;[[23924.764]]
0.81;6.59;[[23925.338]]
0.82;6.59;[[23925.922]]
0.83;6.59;[[23926.502]]
0.84;6.59;[[23927.08]]
0.85;6.59;[[23927.664]]
0.86;6.59;[[23928.248]]
0.87;6.59;[[23928.828]]
0.88;6.59;[[23929.406]]
0.89;6.59;[[23929.99]]
0.9;6.59;[[23930.57]]
0.91;6.59;[[23931.154]]
0.92;6.59;[[23931.738]]
0.93;6.59;[[23932.314]]
0.94;6.59;[[23932.898]]
0.95;6.59;[[23933.48]]
0.96;6.59;[[23934.057]]
0.97;6.59;[[23934.64]]
0.98;6.59;[[23935.223]]
0.99;6.59;[[23935.803]]
0.01;6.6;[[23921.758]]
0.02;6.6;[[23922.338]]
0.03;6.6;[[23922.92]]
0.04;6.6;[[23923.5]]
0.05;6.6;[[23924.078]]
0.06;6.6;[[23924.666]]
0.07;6.6;[[23925.244]]
0.08;6.6;[[23925.824]]
0.09;6.6;[[23926.408]]
0.1;6.6;[[23926.986]]
0.11;6.6;[[23927.57]]
0.12;6.6;[[23928.152]]
0.13;6.6;[[23928.732]]
0.14;6.6;[[23929.314]]
0.15;6.6;[[23929.895]]
0.16;6.6;[[23930.477]]
0.17;6.6;[[23931.055]]
0.18;6.6;[[23931.637]]
0.19;6.6;[[23932.223]]
0.2;6.6;[[23932.805]]
0.21;6.6;[[23933.385]]
0.22;6.6;[[23933.965]]
0.23;6.6;[[23934.547]]
0.24;6.6;[[23935.127]]
0.25;6.6;[[23935.709]]
0.26;6.6;[[23936.291]]
0.27;6.6;[[23936.871]]
0.28;6.6;[[23937.453]]
0.29;6.6;[[23938.035]]
0.3;6.6;[[23938.615]]
0.31;6.6;[[23939.197]]
0.32;6.6;[[23939.781]]
0.33;6.6;[[23940.36]]
0.34;6.6;[[23940.94]]
0.35;6.6;[[23941.523]]
0.36;6.6;[[23942.102]]
0.37;6.6;[[23942.688]]
0.38;6.6;[[23943.27]]
0.39;6.6;[[23943.848]]
0.4;6.6;[[23944.43]]
0.41;6.6;[[23945.012]]
0.42;6.6;[[23945.592]]
0.43;6.6;[[23946.174]]
0.44;6.6;[[23946.756]]
0.45;6.6;[[23947.334]]
0.46;6.6;[[23947.918]]
0.47;6.6;[[23948.5]]
0.48;6.6;[[23949.082]]
0.49;6.6;[[23949.662]]
0.5;6.6;[[23950.242]]
0.51;6.6;[[23950.826]]
0.52;6.6;[[23951.406]]
0.53;6.6;[[23951.988]]
0.54;6.6;[[23952.57]]
0.55;6.6;[[23953.15]]
0.56;6.6;[[23953.73]]
0.57;6.6;[[23954.312]]
0.58;6.6;[[23954.893]]
0.59;6.6;[[23955.473]]
0.6;6.6;[[23956.057]]
0.61;6.6;[[23956.639]]
0.62;6.6;[[23957.219]]
0.63;6.6;[[23957.803]]
0.64;6.6;[[23958.383]]
0.65;6.6;[[23958.963]]
0.66;6.6;[[23959.547]]
0.67;6.6;[[23960.127]]
0.68;6.6;[[23960.705]]
0.69;6.6;[[23961.29]]
0.7;6.6;[[23961.87]]
0.71;6.6;[[23962.451]]
0.72;6.6;[[23963.031]]
0.73;6.6;[[23963.615]]
0.74;6.6;[[23964.197]]
0.75;6.6;[[23964.78]]
0.76;6.6;[[23965.355]]
0.77;6.6;[[23965.938]]
0.78;6.6;[[23966.521]]
0.79;6.6;[[23967.104]]
0.8;6.6;[[23967.684]]
0.81;6.6;[[23968.264]]
0.82;6.6;[[23968.846]]
0.83;6.6;[[23969.43]]
0.84;6.6;[[23970.01]]
0.85;6.6;[[23970.59]]
0.86;6.6;[[23971.172]]
0.87;6.6;[[23971.754]]
0.88;6.6;[[23972.334]]
0.89;6.6;[[23972.916]]
0.9;6.6;[[23973.498]]
0.91;6.6;[[23974.08]]
0.92;6.6;[[23974.66]]
0.93;6.6;[[23975.244]]
0.94;6.6;[[23975.822]]
0.95;6.6;[[23976.4]]
0.96;6.6;[[23976.986]]
0.97;6.6;[[23977.564]]
0.98;6.6;[[23978.15]]
0.99;6.6;[[23978.732]]
0.01;6.61;[[23964.682]]
0.02;6.61;[[23965.268]]
0.03;6.61;[[23965.848]]
0.04;6.61;[[23966.428]]
0.05;6.61;[[23967.012]]
0.06;6.61;[[23967.594]]
0.07;6.61;[[23968.174]]
0.08;6.61;[[23968.752]]
0.09;6.61;[[23969.336]]
0.1;6.61;[[23969.916]]
0.11;6.61;[[23970.498]]
0.12;6.61;[[23971.08]]
0.13;6.61;[[23971.66]]
0.14;6.61;[[23972.244]]
0.15;6.61;[[23972.824]]
0.16;6.61;[[23973.406]]
0.17;6.61;[[23973.984]]
0.18;6.61;[[23974.568]]
0.19;6.61;[[23975.146]]
0.2;6.61;[[23975.73]]
0.21;6.61;[[23976.312]]
0.22;6.61;[[23976.896]]
0.23;6.61;[[23977.475]]
0.24;6.61;[[23978.059]]
0.25;6.61;[[23978.637]]
0.26;6.61;[[23979.219]]
0.27;6.61;[[23979.799]]
0.28;6.61;[[23980.38]]
0.29;6.61;[[23980.96]]
0.3;6.61;[[23981.545]]
0.31;6.61;[[23982.127]]
0.32;6.61;[[23982.707]]
0.33;6.61;[[23983.287]]
0.34;6.61;[[23983.87]]
0.35;6.61;[[23984.451]]
0.36;6.61;[[23985.033]]
0.37;6.61;[[23985.613]]
0.38;6.61;[[23986.197]]
0.39;6.61;[[23986.773]]
0.4;6.61;[[23987.36]]
0.41;6.61;[[23987.941]]
0.42;6.61;[[23988.521]]
0.43;6.61;[[23989.104]]
0.44;6.61;[[23989.684]]
0.45;6.61;[[23990.264]]
0.46;6.61;[[23990.848]]
0.47;6.61;[[23991.428]]
0.48;6.61;[[23992.008]]
0.49;6.61;[[23992.59]]
0.5;6.61;[[23993.176]]
0.51;6.61;[[23993.754]]
0.52;6.61;[[23994.336]]
0.53;6.61;[[23994.918]]
0.54;6.61;[[23995.498]]
0.55;6.61;[[23996.078]]
0.56;6.61;[[23996.66]]
0.57;6.61;[[23997.24]]
0.58;6.61;[[23997.824]]
0.59;6.61;[[23998.406]]
0.6;6.61;[[23998.984]]
0.61;6.61;[[23999.564]]
0.62;6.61;[[24000.152]]
0.63;6.61;[[24000.73]]
0.64;6.61;[[24001.309]]
0.65;6.61;[[24001.893]]
0.66;6.61;[[24002.477]]
0.67;6.61;[[24003.057]]
0.68;6.61;[[24003.637]]
0.69;6.61;[[24004.215]]
0.7;6.61;[[24004.799]]
0.71;6.61;[[24005.379]]
0.72;6.61;[[24005.963]]
0.73;6.61;[[24006.549]]
0.74;6.61;[[24007.123]]
0.75;6.61;[[24007.709]]
0.76;6.61;[[24008.287]]
